Day: 1.Jan.1650, FoolMoon: false, citizens: 49, action: Alissa Kuphal (Werewolf) go out from village
Day: 8.Dec.1654, FoolMoon: false, citizens: 15, action: Angeline Sanford (Werewolf) drink tea with Heriberto Stiedemann (Vampire)
Day: 9.Dec.1654, FoolMoon: false, citizens: 15, action: Sleeping....
Day: 10.Dec.1654, FoolMoon: false, citizens: 14, action: Abe Schinner (Witch) go out from village
Day: 11.Dec.1654, FoolMoon: false, citizens: 15, action: Beth Walter (Vampire) come to village
Day: 12.Dec.1654, FoolMoon: false, citizens: 15, action: Sleeping....
Day: 13.Dec.1654, FoolMoon: false, citizens: 14, action: Ula D'Amore (Witch) go out from village
Day: 14.Dec.1654, FoolMoon: false, citizens: 13, action: Christina Hoeger (Witch) go out from village
Day: 15.Dec.1654, FoolMoon: false, citizens: 12, action: Jannie Nitzsche (Peasant) go out from village
Day: 16.Dec.1654, FoolMoon: false, citizens: 11, action: Heriberto Stiedemann (Vampire) go out from village
Day: 17.Dec.1654, FoolMoon: false, citizens: 11, action: Gilberto Krajcik (Witch) drink tea with Enrique Balistreri (Werewolf)
Day: 18.Dec.1654, FoolMoon: false, citizens: 11, action: Melvin Conroy (Peasant) drink tea with Avis Schowalter (Werewolf)
Day: 19.Dec.1654, FoolMoon: false, citizens: 10, action: Kristan Kiehn (Vampire) go out from village
Day: 20.Dec.1654, FoolMoon: false, citizens: 10, action: Angeline Sanford (Werewolf) drink tea with Rolando Marks (Vampire)
Day: 21.Dec.1654, FoolMoon: false, citizens: 9, action: Rolando Marks (Vampire) go out from village
Day: 22.Dec.1654, FoolMoon: false, citizens: 9, action: Gilberto Krajcik (Witch) drink tea with Alma MacGyver (Peasant)
Day: 23.Dec.1654, FoolMoon: false, citizens: 9, action: Beth Walter (Vampire) drink tea with Melvin Conroy (Peasant)
Day: 24.Dec.1654, FoolMoon: false, citizens: 8, action: Oliver Dietrich (Vampire) go out from village
Day: 25.Dec.1654, FoolMoon: false, citizens: 9, action: Vena Jones (Peasant) come to village
Day: 26.Dec.1654, FoolMoon: true, citizens: 10, action: Johnnie Green (Vampire) come to village
Day: 27.Dec.1654, FoolMoon: false, citizens: 10, action: Sleeping....
Day: 28.Dec.1654, FoolMoon: false, citizens: 9, action: Angeline Sanford (Werewolf) go out from village
Day: 29.Dec.1654, FoolMoon: false, citizens: 9, action: Sleeping....
Day: 30.Dec.1654, FoolMoon: false, citizens: 8, action: Enrique Balistreri (Werewolf) go out from village
Day: 31.Dec.1654, FoolMoon: false, citizens: 9, action: Katina DuBuque (Witch) come to village
Day: 1.Jan.1655, FoolMoon: false, citizens: 9, action: Delorse Mueller (Werewolf) drink tea with Johnnie Green (Vampire)
Day: 2.Jan.1655, FoolMoon: false, citizens: 9, action: Alma MacGyver (Peasant) drink tea with Avis Schowalter (Werewolf)
Day: 3.Jan.1655, FoolMoon: false, citizens: 8, action: Alma MacGyver (Peasant) go out from village
Day: 4.Jan.1655, FoolMoon: false, citizens: 8, action: Vena Jones (Peasant) drink tea with Vena Jones (Peasant)
Day: 5.Jan.1655, FoolMoon: false, citizens: 9, action: Calvin Bashirian (Witch) come to village
Day: 6.Jan.1655, FoolMoon: false, citizens: 8, action: Johnnie Green (Vampire) go out from village
Day: 7.Jan.1655, FoolMoon: false, citizens: 7, action: Gilberto Krajcik (Witch) go out from village
Day: 8.Jan.1655, FoolMoon: false, citizens: 8, action: Harmony Predovic (Peasant) come to village
Day: 9.Jan.1655, FoolMoon: false, citizens: 7, action: Vena Jones (Peasant) go out from village
Day: 10.Jan.1655, FoolMoon: false, citizens: 6, action: Harmony Predovic (Peasant) go out from village
Day: 11.Jan.1655, FoolMoon: false, citizens: 6, action: Avis Schowalter (Werewolf) drink tea with Katina DuBuque (Witch)
Day: 12.Jan.1655, FoolMoon: false, citizens: 5, action: Beth Walter (Vampire) go out from village
Day: 13.Jan.1655, FoolMoon: false, citizens: 6, action: Kevin Hegmann (Werewolf) come to village
Day: 14.Jan.1655, FoolMoon: false, citizens: 5, action: Avis Schowalter (Werewolf) go out from village
Day: 15.Jan.1655, FoolMoon: false, citizens: 6, action: Roosevelt West (Witch) come to village
Day: 16.Jan.1655, FoolMoon: false, citizens: 5, action: Roosevelt West (Witch) go out from village
Day: 17.Jan.1655, FoolMoon: false, citizens: 5, action: Kevin Hegmann (Werewolf) drink tea with Katina DuBuque (Witch)
Day: 18.Jan.1655, FoolMoon: false, citizens: 4, action: Kevin Hegmann (Werewolf) go out from village
Day: 19.Jan.1655, FoolMoon: false, citizens: 5, action: Frank Ruecker (Peasant) come to village
Day: 20.Jan.1655, FoolMoon: false, citizens: 6, action: Jerome Lemke (Werewolf) come to village
Day: 21.Jan.1655, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 22.Jan.1655, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 23.Jan.1655, FoolMoon: true, citizens: 5, action: Katina DuBuque (Witch) go out from village
Day: 24.Jan.1655, FoolMoon: false, citizens: 5, action: Frank Ruecker (Peasant) drink tea with Calvin Bashirian (Witch)
Day: 25.Jan.1655, FoolMoon: false, citizens: 5, action: Melvin Conroy (Peasant) drink tea with Melvin Conroy (Peasant)
Day: 26.Jan.1655, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 27.Jan.1655, FoolMoon: false, citizens: 5, action: Melvin Conroy (Peasant) drink tea with Jerome Lemke (Werewolf)
Day: 28.Jan.1655, FoolMoon: false, citizens: 6, action: Latoyia Glover (Peasant) come to village
Day: 29.Jan.1655, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 30.Jan.1655, FoolMoon: false, citizens: 6, action: Delorse Mueller (Werewolf) drink tea with Delorse Mueller (Werewolf)
Day: 31.Jan.1655, FoolMoon: false, citizens: 6, action: Jerome Lemke (Werewolf) drink tea with Jerome Lemke (Werewolf)
Day: 1.Feb.1655, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 2.Feb.1655, FoolMoon: false, citizens: 6, action: Latoyia Glover (Peasant) drink tea with Calvin Bashirian (Witch)
Day: 3.Feb.1655, FoolMoon: false, citizens: 5, action: Frank Ruecker (Peasant) go out from village
Day: 4.Feb.1655, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 5.Feb.1655, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 6.Feb.1655, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 7.Feb.1655, FoolMoon: false, citizens: 6, action: Neida Rolfson (Werewolf) come to village
Day: 8.Feb.1655, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 9.Feb.1655, FoolMoon: false, citizens: 6, action: Latoyia Glover (Peasant) drink tea with Neida Rolfson (Werewolf)
Day: 10.Feb.1655, FoolMoon: false, citizens: 5, action: Neida Rolfson (Werewolf) go out from village
Day: 11.Feb.1655, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 12.Feb.1655, FoolMoon: false, citizens: 5, action: Latoyia Glover (Peasant) drink tea with Jerome Lemke (Werewolf)
Day: 13.Feb.1655, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 14.Feb.1655, FoolMoon: false, citizens: 6, action: Terrance Rempel (Witch) come to village
Day: 15.Feb.1655, FoolMoon: false, citizens: 7, action: Renea Glover (Witch) come to village
Day: 16.Feb.1655, FoolMoon: false, citizens: 8, action: Elisha Mosciski (Peasant) come to village
Day: 17.Feb.1655, FoolMoon: false, citizens: 8, action: Melvin Conroy (Peasant) drink tea with Elisha Mosciski (Peasant)
Day: 18.Feb.1655, FoolMoon: false, citizens: 9, action: Markita Stiedemann (Vampire) come to village
Day: 19.Feb.1655, FoolMoon: false, citizens: 8, action: Calvin Bashirian (Witch) go out from village
Day: 20.Feb.1655, FoolMoon: true, citizens: 8, action: Sleeping....
Day: 21.Feb.1655, FoolMoon: false, citizens: 7, action: Latoyia Glover (Peasant) go out from village
Day: 22.Feb.1655, FoolMoon: false, citizens: 6, action: Jerome Lemke (Werewolf) go out from village
Day: 23.Feb.1655, FoolMoon: false, citizens: 5, action: Elisha Mosciski (Peasant) go out from village
Day: 24.Feb.1655, FoolMoon: false, citizens: 6, action: Jeff Hansen (Witch) come to village
Day: 25.Feb.1655, FoolMoon: false, citizens: 7, action: Russell Corkery (Peasant) come to village
Day: 26.Feb.1655, FoolMoon: false, citizens: 8, action: Marlon O'Connell (Vampire) come to village
Day: 27.Feb.1655, FoolMoon: false, citizens: 8, action: Sleeping....
Day: 28.Feb.1655, FoolMoon: false, citizens: 7, action: Renea Glover (Witch) go out from village
Day: 1.Mar.1655, FoolMoon: false, citizens: 7, action: Sleeping....
Day: 2.Mar.1655, FoolMoon: false, citizens: 6, action: Jeff Hansen (Witch) go out from village
Day: 3.Mar.1655, FoolMoon: false, citizens: 7, action: Lyndon Berge (Peasant) come to village
Day: 4.Mar.1655, FoolMoon: false, citizens: 7, action: Markita Stiedemann (Vampire) drink tea with Marlon O'Connell (Vampire)
Day: 5.Mar.1655, FoolMoon: false, citizens: 6, action: Lyndon Berge (Peasant) go out from village
Day: 6.Mar.1655, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 7.Mar.1655, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 8.Mar.1655, FoolMoon: false, citizens: 7, action: Teddy Schuster (Vampire) come to village
Day: 9.Mar.1655, FoolMoon: false, citizens: 6, action: Russell Corkery (Peasant) go out from village
Day: 10.Mar.1655, FoolMoon: false, citizens: 7, action: Tony Conn (Peasant) come to village
Day: 11.Mar.1655, FoolMoon: false, citizens: 7, action: Teddy Schuster (Vampire) drink tea with Delorse Mueller (Werewolf)
Day: 12.Mar.1655, FoolMoon: false, citizens: 8, action: Jonie Fadel (Witch) come to village
Day: 13.Mar.1655, FoolMoon: false, citizens: 8, action: Sleeping....
Day: 14.Mar.1655, FoolMoon: false, citizens: 9, action: Velia Walsh (Vampire) come to village
Day: 15.Mar.1655, FoolMoon: false, citizens: 9, action: Tony Conn (Peasant) drink tea with Delorse Mueller (Werewolf)
Day: 16.Mar.1655, FoolMoon: false, citizens: 8, action: Teddy Schuster (Vampire) go out from village
Day: 17.Mar.1655, FoolMoon: false, citizens: 8, action: Sleeping....
Day: 18.Mar.1655, FoolMoon: false, citizens: 8, action: Sleeping....
Day: 19.Mar.1655, FoolMoon: false, citizens: 8, action: Tony Conn (Peasant) drink tea with Tony Conn (Peasant)
Day: 20.Mar.1655, FoolMoon: true, citizens: 8, action: Sleeping....
Day: 21.Mar.1655, FoolMoon: false, citizens: 8, action: Sleeping....
Day: 22.Mar.1655, FoolMoon: false, citizens: 7, action: Jonie Fadel (Witch) go out from village
Day: 23.Mar.1655, FoolMoon: false, citizens: 6, action: MurderException Melvin Conroy (Peasant) has been killed by Marlon O'Connell (Vampire)
Day: 24.Mar.1655, FoolMoon: false, citizens: 7, action: Karl Larson (Peasant) come to village
Day: 25.Mar.1655, FoolMoon: false, citizens: 8, action: Bret Hartmann (Peasant) come to village
Day: 26.Mar.1655, FoolMoon: false, citizens: 7, action: Bret Hartmann (Peasant) go out from village
Day: 27.Mar.1655, FoolMoon: false, citizens: 6, action: Melvin Conroy (Peasant) go out from village
Day: 28.Mar.1655, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 29.Mar.1655, FoolMoon: false, citizens: 7, action: Nicolle Schaefer (Peasant) come to village
Day: 30.Mar.1655, FoolMoon: false, citizens: 6, action: Tony Conn (Peasant) go out from village
Day: 31.Mar.1655, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 1.Apr.1655, FoolMoon: false, citizens: 6, action: Karl Larson (Peasant) drink tea with Terrance Rempel (Witch)
Day: 2.Apr.1655, FoolMoon: false, citizens: 7, action: Johnathan Powlowski (Werewolf) come to village
Day: 3.Apr.1655, FoolMoon: false, citizens: 7, action: Delorse Mueller (Werewolf) drink tea with Johnathan Powlowski (Werewolf)
Day: 4.Apr.1655, FoolMoon: false, citizens: 7, action: Sleeping....
Day: 5.Apr.1655, FoolMoon: false, citizens: 7, action: Sleeping....
Day: 6.Apr.1655, FoolMoon: false, citizens: 6, action: Delorse Mueller (Werewolf) go out from village
Day: 7.Apr.1655, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 8.Apr.1655, FoolMoon: false, citizens: 5, action: Karl Larson (Peasant) go out from village
Day: 9.Apr.1655, FoolMoon: false, citizens: 5, action: Velia Walsh (Vampire) drink tea with Nicolle Schaefer (Peasant)
Day: 10.Apr.1655, FoolMoon: false, citizens: 5, action: Markita Stiedemann (Vampire) drink tea with Johnathan Powlowski (Werewolf)
Day: 11.Apr.1655, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 12.Apr.1655, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 13.Apr.1655, FoolMoon: false, citizens: 5, action: Velia Walsh (Vampire) drink tea with Nicolle Schaefer (Peasant)
Day: 14.Apr.1655, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 15.Apr.1655, FoolMoon: false, citizens: 4, action: Johnathan Powlowski (Werewolf) go out from village
Day: 16.Apr.1655, FoolMoon: false, citizens: 3, action: Nicolle Schaefer (Peasant) go out from village
Day: 17.Apr.1655, FoolMoon: true, citizens: 4, action: Bunny Heaney (Peasant) come to village
Day: 18.Apr.1655, FoolMoon: false, citizens: 5, action: Yolanda Raynor (Witch) come to village
Day: 19.Apr.1655, FoolMoon: false, citizens: 5, action: Yolanda Raynor (Witch) drink tea with Terrance Rempel (Witch)
Day: 20.Apr.1655, FoolMoon: false, citizens: 4, action: Velia Walsh (Vampire) go out from village
Day: 21.Apr.1655, FoolMoon: false, citizens: 4, action: MurderException Yolanda Raynor (Witch) turned into a vampire by Markita Stiedemann (Vampire)
Day: 22.Apr.1655, FoolMoon: false, citizens: 4, action: Terrance Rempel (Witch) drink tea with Terrance Rempel (Witch)
Day: 23.Apr.1655, FoolMoon: false, citizens: 4, action: Sleeping....
Day: 24.Apr.1655, FoolMoon: false, citizens: 4, action: Yolanda Raynor (Vampire) drink tea with Bunny Heaney (Peasant)
Day: 25.Apr.1655, FoolMoon: false, citizens: 5, action: Luci Kutch (Vampire) come to village
Day: 26.Apr.1655, FoolMoon: false, citizens: 4, action: Bunny Heaney (Peasant) go out from village
Day: 27.Apr.1655, FoolMoon: false, citizens: 4, action: MurderException Terrance Rempel (Witch) turned into a vampire by Luci Kutch (Vampire)
Day: 28.Apr.1655, FoolMoon: false, citizens: 4, action: Terrance Rempel (Vampire) drink tea with Terrance Rempel (Vampire)
Day: 29.Apr.1655, FoolMoon: false, citizens: 4, action: Sleeping....
Day: 30.Apr.1655, FoolMoon: false, citizens: 3, action: Markita Stiedemann (Vampire) go out from village
Day: 1.May.1655, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 2.May.1655, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 3.May.1655, FoolMoon: false, citizens: 4, action: Elia Stamm (Werewolf) come to village
Day: 4.May.1655, FoolMoon: false, citizens: 3, action: Elia Stamm (Werewolf) go out from village
Day: 5.May.1655, FoolMoon: false, citizens: 2, action: Yolanda Raynor (Vampire) go out from village
Day: 6.May.1655, FoolMoon: false, citizens: 2, action: Terrance Rempel (Vampire) drink tea with Luci Kutch (Vampire)
Day: 7.May.1655, FoolMoon: false, citizens: 3, action: Tena Heathcote (Werewolf) come to village
Day: 8.May.1655, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 9.May.1655, FoolMoon: false, citizens: 3, action: Tena Heathcote (Werewolf) drink tea with Tena Heathcote (Werewolf)
Day: 10.May.1655, FoolMoon: false, citizens: 4, action: Stella Towne (Peasant) come to village
Day: 11.May.1655, FoolMoon: false, citizens: 3, action: Tena Heathcote (Werewolf) go out from village
Day: 12.May.1655, FoolMoon: false, citizens: 2, action: Stella Towne (Peasant) go out from village
Day: 13.May.1655, FoolMoon: false, citizens: 1, action: Terrance Rempel (Vampire) go out from village
Day: 14.May.1655, FoolMoon: false, citizens: 0, action: Luci Kutch (Vampire) go out from village
Day: 15.May.1655, FoolMoon: true, citizens: 0, action: Sleeping....
Day: 16.May.1655, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 17.May.1655, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 18.May.1655, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 19.May.1655, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 20.May.1655, FoolMoon: false, citizens: 1, action: Jonathan Stanton (Peasant) come to village
Day: 21.May.1655, FoolMoon: false, citizens: 0, action: Jonathan Stanton (Peasant) go out from village
Day: 22.May.1655, FoolMoon: false, citizens: 1, action: Olene Kuhlman (Witch) come to village
Day: 23.May.1655, FoolMoon: false, citizens: 1, action: Olene Kuhlman (Witch) drink tea with Olene Kuhlman (Witch)
Day: 24.May.1655, FoolMoon: false, citizens: 1, action: Olene Kuhlman (Witch) drink tea with Olene Kuhlman (Witch)
Day: 25.May.1655, FoolMoon: false, citizens: 0, action: Olene Kuhlman (Witch) go out from village
Day: 26.May.1655, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 27.May.1655, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 28.May.1655, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 29.May.1655, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 30.May.1655, FoolMoon: false, citizens: 1, action: Rodolfo Rolfson (Vampire) come to village
Day: 31.May.1655, FoolMoon: false, citizens: 2, action: Leland Medhurst (Peasant) come to village
Day: 1.Jun.1655, FoolMoon: false, citizens: 3, action: Hattie Hand (Werewolf) come to village
Day: 2.Jun.1655, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 3.Jun.1655, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 4.Jun.1655, FoolMoon: false, citizens: 2, action: Rodolfo Rolfson (Vampire) go out from village
Day: 5.Jun.1655, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 6.Jun.1655, FoolMoon: false, citizens: 2, action: Leland Medhurst (Peasant) drink tea with Hattie Hand (Werewolf)
Day: 7.Jun.1655, FoolMoon: false, citizens: 3, action: Christian Lindgren (Peasant) come to village
Day: 8.Jun.1655, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 9.Jun.1655, FoolMoon: false, citizens: 4, action: Pei Bayer (Witch) come to village
Day: 10.Jun.1655, FoolMoon: false, citizens: 4, action: Pei Bayer (Witch) drink tea with Pei Bayer (Witch)
Day: 11.Jun.1655, FoolMoon: false, citizens: 4, action: Sleeping....
Day: 12.Jun.1655, FoolMoon: true, citizens: 3, action: MurderException Leland Medhurst (Peasant) has been killed by Hattie Hand (Werewolf)
Day: 13.Jun.1655, FoolMoon: false, citizens: 2, action: Christian Lindgren (Peasant) go out from village
Day: 14.Jun.1655, FoolMoon: false, citizens: 2, action: Pei Bayer (Witch) drink tea with Pei Bayer (Witch)
